Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,topic,topic_prob,topic_keywords
8077,1.96e+18,29/08/2025 17:13,0,wow banci paralytic ibuprofen dewan habis bikin rakyat marah demo bentrok aparat entengnya kabur hee uang uang rakyat ridho hati hati tuhan tidur dprbebannegara bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziRIp6bkAQSkr4.jpg,,in,0,0,0,https://x.com/undefined/status/1961477218426880341,1.9e+18,BubarkanDPR,8078,18,0.575769424108333,"ibuprofen, pertiwi, anak, pink, painkillers, turun, hati, imut, duduk, abai"
8078,1.96e+18,29/08/2025 17:12,0,pray indonesia dimana pejabatnya menghalalkan diharamkan rakyatnya kelaparan kesusahan dimana jabatan jembatan menindas merampas merendahkan membungkam agama dimana aqidah bubarkandpr resetindonesia,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961477038369587302,1.9e+18,BubarkanDPR,8079,1,1.0,"resetindonesia, indonesiaberbenah, polisipembunuh, dprbebannegara, semoga, lot, indonesia, indonesiagelap, 1312acab, kakak"
8079,1.96e+18,29/08/2025 17:12,1,ditanemin kepala dicekokin kelakuannya kejam amplifier brutal ngadepin rakyat pakai alat perang nyusup adu domba diajarindisuruh pengayom pembantai polisipembunuhrakyat bubarkandpr,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961476998917750991,1.15e+18,BubarkanDPR,8080,4,0.7893670741130655,"amplifier, tunjangan, rakyat, sumber, dpr, rumah, reformasipolri, resetindonesia, korban, resmi"
8080,1.96e+18,29/08/2025 17:11,0,sumpil kesal banget namanya dpr negeri eko china sahroni singapore australia marathon italia nkri kacau balau ulah kabur berulahnya convert music hati nurani bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961476907419275566,259728374.0,BubarkanDPR,8081,35,0.3702893761468652,"music, convert, light, popular, demokrasi, korean, genre, banding, affankurniawan, berulang"
8081,1.96e+18,29/08/2025 17:11,0,fokus tujuan dipermainkan isu rasial takut bersatu brimob bubarkandpr polribunuhrakyat hidupmahasiswa sttnf kabinetanantadisha bem polrimusuhrakyat indonesiagelap acab 1312forever 1312acab,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961476834392219975,502435347.0,BubarkanDPR,8082,-1,,
8082,1.96e+18,29/08/2025 17:11,1464,camkan puan maharani pembohong kumpulan mafia koruptorbubarkandpr,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961473182977986561/pu/img/ntQfvp3un-9bGzax.jpg,,in,13,40,291,https://x.com/undefined/status/1961476822140658158,1469438252.0,BubarkanDPR,8083,55,1.0,"mafia, introvert, gangster, batman, iron, black, formula, asian, one, popular"
8083,1.96e+18,29/08/2025 17:11,218,wow benaran gila rakyatnya datengin gedung dpr orang orang didalamnya working from home belanja main padel kabur singapura dsb dinafkahi 104juta sebulan bubarkandpr dprbebanrakyat dewanpembunuhrakyat,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961468233086799872/pu/img/SXr0B5W8XwnWNqJ8.jpg,,in,3,18,37,https://x.com/undefined/status/1961476718860149222,2855599556.0,BubarkanDPR,8084,51,1.0,"working, home, from, at, apotek, local, area, pulang, liburan, padel"
8084,1.96e+18,29/08/2025 17:10,0,rumah dibakar maling uang rakyat bubarkandpr,1.96e+18,,ipikachuuw,in,0,0,0,https://x.com/undefined/status/1961476522273116551,1.84e+18,BubarkanDPR,8085,-1,,
8085,1.96e+18,29/08/2025 17:10,0,teman teman anak pejabat deact tawa (laugh) bubarkandpr,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961476460948197376/pu/img/Lpv5oEv306j7amGx.jpg,,in,0,1,0,https://x.com/undefined/status/1961476485820330016,1.21e+18,BubarkanDPR,8086,25,0.16966736430994725,"laugh, tawa, singapore, britain, nyebrang, rada, force, louis, kc, funny"
8086,1.96e+18,29/08/2025 17:09,0,hisab hisab pads akhirat anjing bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziQXURaoAA3qjC.jpg,,in,0,0,1,https://x.com/undefined/status/1961476371466830270,2986220797.0,BubarkanDPR,8087,-1,,
8087,1.96e+18,29/08/2025 17:07,5,juta lapangan kerja juta lapangan padel kali sengaja lapangan padel biar paralytic pejabat pejabat asyik main demo tawa berlebihan bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziPzk-a0AAGpWd.jpg,,tl,0,0,1,https://x.com/undefined/status/1961475762433020059,1.28e+18,BubarkanDPR,8088,5,0.16766927389903247,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
8088,1.96e+18,29/08/2025 17:02,2,fokuskan tujuan pembubaran dpr bubarkandpr,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961474561083674954,1.4e+18,BubarkanDPR,8089,-1,,
8089,1.96e+18,29/08/2025 17:00,2,stop it anjing penyebab kerusuhan ngumpet omong gede nyali special edition itil bubarkandpr,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961473985864176027,2360216304.0,BubarkanDPR,8090,71,1.0,"stop, it, cowok, sampah, keur, hujan, gantungkapolri, kapolrisampah, pacarnya, budi"
8090,1.96e+18,29/08/2025 17:00,1,kerusuhan reda muncul publik menemui paralytic demonstran sembunyi situasi runyam bubarkandpr,1.96e+18,https://pbs.twimg.com/amplify_video_thumb/1961207941983604736/img/d-OkCNJ6Ka59eGHV.jpg,,in,0,0,0,https://x.com/undefined/status/1961473928632644029,1.95e+18,BubarkanDPR,8091,67,1.0,"paralytic, rakyatmu, hotel, teralihkan, simpati, dijadikan, artis, isi, palsu, miskin"
8091,1.96e+18,29/08/2025 16:58,1,legislatif makan beol bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961473557961347090,8.57e+17,BubarkanDPR,8092,7,0.27574365204268786,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8092,1.96e+18,29/08/2025 16:58,1,dampak ketidak becusan lihat mata kepala rakyat muah tingkah bubarkandpr bubarkandprsontoloyo,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961473498045694260,2504039229.0,BubarkanDPR,8093,10,1.0,"rakyat, dpr, tuntutan, perampasan, aset, wakil, unhas, aspirasi, dewan, perwakilan"
8093,1.96e+18,29/08/2025 16:57,0,polisi bubarin massa pakai water cannon flatulence airmata dipakai adik adik adik adik timnas putri u16 berjuang bawa nama negara kena dampaknya bego brimob bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961473393582358973,1.52e+18,BubarkanDPR,8094,24,0.05726350446684741,"flatulence, blanked, mata, unisba, nembakin, ndek, large, kena, pakai, mobil"
8094,1.96e+18,29/08/2025 16:57,0,warganya sibuk menyuarakan bubarkandpr bubar guysbubar masingmasing rest peacefully,1.96e+18,https://pbs.twimg.com/media/GziNoSZbkAQE4c5.jpg,,in,0,0,0,https://x.com/undefined/status/1961473364238934386,1469438252.0,BubarkanDPR,8095,-1,,
8095,1.96e+18,29/08/2025 16:57,0,babi menghilangkan nyawa ojol biadab tengil gaji pajak orang orang hajar tengil setan bubarkandpr,1.96e+18,,nagumoILLIT,in,0,1,0,https://x.com/undefined/status/1961473345280774155,4695965474.0,BubarkanDPR,8096,-1,,
8096,1.96e+18,29/08/2025 16:56,3,dukun kerahin nyantet dpr bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziNS-TbEAAWFl7.jpg,,in,0,0,0,https://x.com/undefined/status/1961472998034330053,1.49e+18,BubarkanDPR,8097,7,0.25346102946697047,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8097,1.96e+18,29/08/2025 16:55,1,sumber dpr bubarkandpr bubarkandprsontoloyo,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961472906107789332,1.92e+18,BubarkanDPR,8098,7,1.0,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8098,1.96e+18,29/08/2025 16:55,2,bubarkandpr sahroni tahi,1.96e+18,,QUITESENSEE,in,0,0,0,https://x.com/undefined/status/1961472863367483678,1.29e+18,BubarkanDPR,8099,7,0.19236880051488023,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8099,1.96e+18,29/08/2025 16:55,0,dicopot buanglah sampah ketempat sampahdan dibubarkan bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961472812276977903,1446446834.0,BubarkanDPR,8100,-1,,
8100,1.96e+18,29/08/2025 16:55,2,tolong bakar fasilitas fokus tujuan utama halte busway korban bubarkandpr,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961472765359444362,540566362.0,BubarkanDPR,8101,49,1.0,"tolong, bus, halte, teman, tujuan, bantu, utama, fasilitas, fokus, melenceng"
8101,1.96e+18,29/08/2025 16:51,1,makassar surabaya malang dsb terpantau bikin application programming interface unggun bubarkandpr resetindonesia,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961471780457201811,1.73e+18,BubarkanDPR,8102,32,0.13472724854355705,"programming, application, interface, kereta, teriak, lautan, senjata, padam, resiko, revolusi"
8102,1.96e+18,29/08/2025 16:49,0,halte senen dibakar miris halte selesai renov cakep malam hangus tersisa tolong fokus tujuan utama transum teman bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961471287496487390,1.37e+18,BubarkanDPR,8103,49,0.1807084210878044,"tolong, bus, halte, teman, tujuan, bantu, utama, fasilitas, fokus, melenceng"
8103,1.96e+18,29/08/2025 16:49,0,menyala makassar bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961471276171890696,9.37e+17,BubarkanDPR,8104,-1,,
8104,1.96e+18,29/08/2025 16:49,97,stop it wakil rakyat mengatai bodoh singapura bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziLttibkAUMxZq.jpg,,in,1,2,27,https://x.com/undefined/status/1961471270593470660,2855599556.0,BubarkanDPR,8105,-1,,
8105,1.96e+18,29/08/2025 16:49,28,anggota dprbangsat kabur negeri bubarkandprri,1.96e+18,https://pbs.twimg.com/media/GziLrjpaIAAGXDG.jpg,,in,0,2,4,https://x.com/undefined/status/1961471221180322290,1.74e+18,BubarkanDPR,8106,-1,,
8106,1.96e+18,29/08/2025 16:48,0,susah senang bubarkandpr,1.96e+18,https://pbs.twimg.com/amplify_video_thumb/1961412540057227268/img/KWAuYe6nBV9wbcuf.jpg,,in,0,1,0,https://x.com/undefined/status/1961470967571468615,502435347.0,BubarkanDPR,8107,7,0.28824583903367773,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8107,1.96e+18,29/08/2025 16:47,0,solo agustus malam perjuangan multi user bubarkan dpr usut ojol dilindas usut sudewo bubarkandpr ojoldilindas revolusi98,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961470878778359813,1447729351.0,BubarkanDPR,8108,10,0.019527941296681978,"rakyat, dpr, tuntutan, perampasan, aset, wakil, unhas, aspirasi, dewan, perwakilan"
8108,1.96e+18,29/08/2025 16:47,0,demo bubarkan dpr bergeser aksi solidaritas meluas daerah meninggalnya driver ojol akibat tindakan brutal oknum brimob issue mengarah kebencian rakyat institusi polri pergeseran tujuan cepat diolah rupa bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziLU89bkAEWImk.jpg,,in,0,0,0,https://x.com/undefined/status/1961470836461773123,1.7e+18,BubarkanDPR,8109,72,0.3486046312661526,"driver, ojol, training, daring, kota, ojek, semarang, servis, meluas, simpang"
8109,1.96e+18,29/08/2025 16:46,0,hello hi teman hey you fokus tujuan awalbubarkandpr,1.96e+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1961470582912159994,2368454370.0,BubarkanDPR,8110,7,0.0964389685386845,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8110,1.96e+18,29/08/2025 16:46,1,dpr tujuan utama dpr utama bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziLFN-a0AAJoVM.jpg,,in,0,0,0,https://x.com/undefined/status/1961470563416719742,1.82e+18,BubarkanDPR,8111,-1,,
8111,1.96e+18,29/08/2025 16:46,3,masuk berita negeri percaya dpr rakyat sakit hati lihat anggota dpr joget joget kemarin serius peka kerja susah daya beli menurun cari uang susah brimob polisipembunuhrakyat bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziLA04bEAAW3aA.jpg,,in,0,0,2,https://x.com/undefined/status/1961470489534370295,1.11e+18,BubarkanDPR,8112,-1,,
8112,1.96e+18,29/08/2025 16:46,0,gara gara periode titipin gibran mm ok amplifier wowo jokowi dibutakan kekuasann rasakan akibatnya rakus jokowi salah presiden terbaik bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961470401147515199,1.81e+18,BubarkanDPR,8113,4,0.765367507112402,"amplifier, tunjangan, rakyat, sumber, dpr, rumah, reformasipolri, resetindonesia, korban, resmi"
8113,1.96e+18,29/08/2025 16:45,0,bocil rosblok murka bubarkandpr acab1312,1.96e+18,,sociotalker,in,0,0,0,https://x.com/undefined/status/1961470191130612148,2368454370.0,BubarkanDPR,8114,-1,,
8114,1.96e+18,29/08/2025 16:44,3,menyalahkan adik adik mending salahkan pemerintah tinggal fokus bubarkandpr polisipembunuh,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961470022012006572,1.25e+18,BubarkanDPR,8115,-1,,
8115,1.96e+18,29/08/2025 16:43,2,berita benaran betah lihatnya malu bubarkandpr,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961469834346336750,232201263.0,BubarkanDPR,8116,7,0.24726049442929293,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8116,1.96e+18,29/08/2025 16:43,16,ku maaf akunnya berisik politik resetindonesia bubarkandpr,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961469674140606464/pu/img/K3SBzYjlWnUvmt2j.jpg,,in,0,2,7,https://x.com/undefined/status/1961469781682635130,1.92e+18,BubarkanDPR,8117,1,0.18149975060987067,"resetindonesia, indonesiaberbenah, polisipembunuh, dprbebannegara, semoga, lot, indonesia, indonesiagelap, 1312acab, kakak"
8117,1.96e+18,29/08/2025 16:43,0,berantem rakyat versus aparat biang keroknya beserta pejabat pejabat mulut tingkahnya dijaga empati rakyat susah bebas santai lawan sumber kekacauan bubarkandprsontoloyo bubarkandpr,1.96e+18,,shawteacaa,in,0,0,0,https://x.com/undefined/status/1961469756772667501,1.65e+18,BubarkanDPR,8118,10,0.14888371104283257,"rakyat, dpr, tuntutan, perampasan, aset, wakil, unhas, aspirasi, dewan, perwakilan"
8118,1.96e+18,29/08/2025 16:43,13,astagah media benaran dibungkam media asing other half enggak bisa lihat besok malu ih negara tetangga bubarkandpr resetindonesia,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1956687399171567616/pu/img/4FfnBbi7_wsyxpxj.jpg,,in,0,0,6,https://x.com/undefined/status/1961469668415443291,868421017.0,BubarkanDPR,8119,91,1.0,"media, sosial, yaani, isu, malaysia, kwenye, provokasi, memetik, berisiko, disuarakan"
8119,1.96e+18,29/08/2025 16:42,0,vox populi vox dei memutuskan turun jalan negara sekeos umur perjuangan acab1312 polisipembunuhrakyat bubarkandpr brimobpembunuh,1.96e+18,https://pbs.twimg.com/media/GziKOu0b0AAIibv.jpg,,in,0,0,0,https://x.com/undefined/status/1961469630855434427,1.49e+18,BubarkanDPR,8120,-1,,
8120,1.96e+18,29/08/2025 16:41,0,demolindungi allahaamiin yra bubarkandpr,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961469283000881615,1.28e+18,BubarkanDPR,8121,7,0.1304943436066926,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8121,1.96e+18,29/08/2025 16:40,0,demo pakai otak tolong dirusak susah rakyat fasilitas rusak menuntut dibeneringtproses lamagtrakyat ngamukgtngerusak alurnya wise teman terpengaruh tujuan utama bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961469014036893755,4136593873.0,BubarkanDPR,8122,49,0.0640347523589693,"tolong, bus, halte, teman, tujuan, bantu, utama, fasilitas, fokus, melenceng"
8122,1.96e+18,29/08/2025 16:38,11,isin kon mlebu berita luarnegri wo wo satrio wirang bubarkandpr polisipembunuh,1.96e+18,https://pbs.twimg.com/media/GziJJL7aQAAMVzE.jpg,,in,0,0,3,https://x.com/undefined/status/1961468432886681950,1.9e+18,BubarkanDPR,8123,15,0.06712448947744537,"polisipembunuhrakyat, polisipembunuh, bubarkandpr, polisimusuhbersama, biang, sebarkan, perlawanan, bangkai, lebar, wo"
8123,1.96e+18,29/08/2025 16:37,0,kendalikan hati berbenah tandain bubarkandpr resetindonesia,1.96e+18,https://pbs.twimg.com/media/GziJCkKagAI4r5f.jpg,,in,0,0,0,https://x.com/undefined/status/1961468322048036970,183561552.0,BubarkanDPR,8124,1,0.5661798254126904,"resetindonesia, indonesiaberbenah, polisipembunuh, dprbebannegara, semoga, lot, indonesia, indonesiagelap, 1312acab, kakak"
8124,1.96e+18,29/08/2025 16:36,0,joget working from home disaat geruduk rakyatbubarkandpr eko patrio deddy sitorus babi ahmad sahroni orang tertolol sedunia wajah pengecutsama pimpinan puan maharani pembohong bubarkan,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961468120264298757,1.38e+18,BubarkanDPR,8125,51,1.0,"working, home, from, at, apotek, local, area, pulang, liburan, padel"
8125,1.96e+18,29/08/2025 16:36,3,sarang kejahatan bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziI0CWbkAEPTGj.jpg,,in,0,0,1,https://x.com/undefined/status/1961468071690039457,587099265.0,BubarkanDPR,8126,7,1.0,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8126,1.96e+18,29/08/2025 16:36,0,makassar menentukan harinya makassar jumat agustus gedung dprd kota makassar musnah terbakar polisipembunuhrakyat bubarkandpr dprbubar,1.96e+18,,havabusc,in,0,0,0,https://x.com/undefined/status/1961468027620479077,1.38e+18,BubarkanDPR,8127,-1,,
8127,1.96e+18,29/08/2025 16:24,1,gantung koruptor kpk takut rakyat kpk sita asetnya miskin koruptor paralytic dewan binatang duduk sarang mafia koruptor takut ahmad sahroni anjing jalanan ahmad sahroni orang tertolol seduniabubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961464972300427361,1.34e+18,BubarkanDPR,8128,-1,,
8128,1.96e+18,29/08/2025 16:23,0,alumni mahasiswa prody administrasi negara enggak bisa diam akun muah indonesia sehat bubarkandpr polisipembunuh brimob brimobpembunuh affankurniawan indonesiagelap,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1961464748849205388,1447729351.0,BubarkanDPR,8129,2,0.1244587413458795,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
8129,1.96e+18,29/08/2025 16:21,1275,kota solo digladak chaos massa bentrok aparat hatihati bubarkandpr indonesiagelap,1.96e+18,https://pbs.twimg.com/media/GziFYpQaEAADw_C.jpg,,in,14,66,224,https://x.com/undefined/status/1961464303221084282,1.36e+18,BubarkanDPR,8130,13,1.0,"chaos, brimob, kaburajadulu, gfawakeconcertd1, eko, uya, propam, patrio, polda, kuya"
8130,1.96e+18,29/08/2025 16:21,0,horeg bersinar main lagu disc jockey kuping anggota dpr dengar suara rakyat acab bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961464274351464624,1.43e+18,BubarkanDPR,8131,-1,,
8131,1.96e+18,29/08/2025 16:20,0,bantu terkenal pinnedkuudah melenceng kali demo kali bubarkandpr indonesiagelap acab polisipembunuhrakyat brimob,1.96e+18,,duottie,in,0,0,0,https://x.com/undefined/status/1961463874474873088,810902060.0,BubarkanDPR,8132,2,0.09502197259915823,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
8132,1.96e+18,29/08/2025 16:19,1,ingatkah sumpah diatas alquran buruan bergerak butuh bertindak maaf temui kabulkan permintaan singkirkan benalu takut takut pengecut bubarkandpr,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961463827855286660,507209141.0,BubarkanDPR,8133,41,1.0,"pengecut, solidaritasojol, nyali, pengalihan, solidaritas, ojol, pengikut, pengemudi, cuan, strobo"
8133,1.96e+18,29/08/2025 16:19,0,lepasii teman bubarkandpr indonesiagelap acab polisipembunuhrakyat,1.96e+18,https://pbs.twimg.com/media/GziE75HaUAAfPOq.jpg,,in,0,0,0,https://x.com/undefined/status/1961463808431718830,1.39e+18,BubarkanDPR,8134,2,0.25388151874841774,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
8134,1.96e+18,29/08/2025 16:19,71,dicopot ketua komisi kayaknya dijauhi kolega cari selamat anggota dpr modal demo bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziE6P-a4AAZ-4M.jpg,,in,0,0,22,https://x.com/undefined/status/1961463776831828456,1.31e+18,BubarkanDPR,8135,5,0.19744882763784646,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
8136,1.96e+18,29/08/2025 16:16,0,umur perjuangan tinggal something or someone good teman bubarkandpr indonesiagelap acab polisipembunuhrakyat brimob,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961463029633265966,1.85e+18,BubarkanDPR,8137,11,0.47300014625965875,"someone, something, or, good, tinggal, teman, jebakan, turun, hatihati, waspada"
8137,1.96e+18,29/08/2025 16:15,8,berhenti termakan narasi orba fokus isu dpr musuh rezim bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziD6ZjbQAAJiMo.jpg,,in,0,0,4,https://x.com/undefined/status/1961462680256221675,3107159911.0,BubarkanDPR,8138,-1,,
8138,1.96e+18,29/08/2025 16:13,0,parahnya rakyat pemimpin busuk akibatnya polisipembunuhrakyat bubarkandpr,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961462170740559876/pu/img/kCooVBUaBcLIJF3r.jpg,,in,0,1,0,https://x.com/undefined/status/1961462244199600187,1.21e+18,BubarkanDPR,8139,-1,,
8139,1.96e+18,29/08/2025 16:13,0,halaman kejati sulawesi selatan terbakar beyond economical repair makassar menyala tinggal something or someone good you all polisipembunuhrakyat bubarkandpr dprbubar polisipembunuh,1.96e+18,,tempodotco,in,0,0,0,https://x.com/undefined/status/1961462208342233373,7.48e+17,BubarkanDPR,8140,11,0.5545098332968452,"someone, something, or, good, tinggal, teman, jebakan, turun, hatihati, waspada"
8140,1.96e+18,29/08/2025 16:13,0,menindas melindas rakyat brimob bubarkandpr bubarkanpolri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961462169805164868,1.81e+18,BubarkanDPR,8141,44,1.0,"melindas, justiceforaffan, menindas, dibelok, negaraku, affan, melaporkan, pecah, belah, terlibat"
8141,1.96e+18,29/08/2025 16:12,1,sumpah nafa urbitch speak kabur negeri lihat new overhauled rakyat anu jontos bubarkandpr bubarkandprri,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961461879798472894,1.62e+18,BubarkanDPR,8142,-1,,
8142,1.96e+18,29/08/2025 16:10,2,dascontol aktif jancuk dprtai bubarkandpr,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961461574797074938,328481780.0,BubarkanDPR,8143,7,0.07780257550294714,"bubarkandpr, bubarkandprri, bubar, dpr, bubarkandprsontoloyo, dprbubar, lupa, benaran, bubarkanpolri, idiot"
8143,1.96e+18,29/08/2025 16:10,17,sumpah inituh skenario sengaja biar fokus menghujat aparat nabrakin rakyat bubarkandpr bisaan ngalihin fokus mahasiswa demo pertumpahan darah anjing,1.96e+18,https://pbs.twimg.com/amplify_video_thumb/1961461350930300929/img/VwvAmQWJQOhwF5c2.jpg,,in,2,0,4,https://x.com/undefined/status/1961461480366149703,1.16e+18,BubarkanDPR,8144,-1,,
8144,1.96e+18,29/08/2025 16:10,1,dimana temui syahroni eko patrio uya kuya dedi sitorus barangkali teman teman pendemo bersilaturahmi anggota anggota dpr terhormat bubarkandpr polisipembunuh,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961461441544045010,1309011000.0,BubarkanDPR,8145,-1,,
8145,1.96e+18,29/08/2025 16:10,0,demo terseram makassar gedung dprd habis terbakar bubarkandpr polisipembunuh dprdewanpenindasrakyat,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961461432735662493,4680656604.0,BubarkanDPR,8146,5,0.16015328947626295,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
8146,1.96e+18,29/08/2025 16:10,0,pagar mapolda sumbar dipanjat pendemo rubuh bubarkandpr,1.96e+18,https://pbs.twimg.com/media/GziCsW4a4AA6S7O.jpg,,in,0,0,0,https://x.com/undefined/status/1961461342956917049,1.34e+18,BubarkanDPR,8147,-1,,
8147,1.96e+18,29/08/2025 16:09,1,demo demo rusak fasilitas menambah anggarannya bangun ulang nothing to report kerja kerja pakai faslum susah gemas arogan gedung dprri banyain naikin hastag biar dunia bubarkandpr justiceforindonesia,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961461286132502782,1.81e+18,BubarkanDPR,8148,5,0.15213066973122658,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
8148,1.96e+18,29/08/2025 16:08,595,enggak bisa bubarkandpr indonesiagelap acab polisipembunuhrakyat,1.96e+18,https://pbs.twimg.com/ext_tw_video_thumb/1961459734709710848/pu/img/oNDuPBRN5-rZ3uZA.jpg,,in,5,12,112,https://x.com/undefined/status/1961460986730459526,1469438252.0,BubarkanDPR,8149,2,1.0,"indonesiagelap, polrimusuhbersama, indonesia, polisipembunuh, sir, bubarkandpr, indonesiareset, indonesiabisa, rakyatbisa, indonesiacemas"
8149,1.96e+18,29/08/2025 16:07,1,berpikir bubarkan partai revolusi politik makesense dibandingkan bubarkandpr utamanya partai mementingkan kepentingan pribadi paralytic elit,1.96e+18,,,in,0,0,1,https://x.com/undefined/status/1961460828823048397,1.29e+18,BubarkanDPR,8150,-1,,
8150,1.96e+18,29/08/2025 16:07,1,lembaga wakil rakyat dibekukan presiden abdurrahman wahid gus mengumumkan dekrit presiden bubarkandpr polisipembunuh,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961460760015684046,1.43e+18,BubarkanDPR,8151,0,0.12029219089650679,"presiden, prabowo, menteri, jokowi, wapres, subianto, mantan, wakil, menkeu, indonesia"
8151,1.96e+18,29/08/2025 16:04,1,bubarkandpr enggak bisa bubarkan dpr diperbaiki partai revolusi partai diperjelas rakyat diwakilkan,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1961459983968837689,1352864256.0,BubarkanDPR,8152,-1,,
